dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,humidity_category,category_days
2012-09-03,Fall,2012,Sep,15,Holiday,Monday,Clear,0.74,0.697,70.0,0.2239,168,281,449,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,16,Holiday,Monday,Clear,0.74,0.697,70.0,0.2239,165,335,500,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,17,Holiday,Monday,Clear,0.74,0.697,70.0,0.1343,181,317,498,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,18,Holiday,Monday,Clear,0.74,0.697,66.0,0.1642,145,337,482,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,19,Holiday,Monday,Clear,0.72,0.697,74.0,0.194,73,301,374,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,20,Holiday,Monday,Clear,0.72,0.6818,76.0,0.1045,78,183,261,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,21,Holiday,Monday,Clear,0.72,0.6818,76.0,0.1045,42,142,184,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,22,Holiday,Monday,Misty,0.7,0.6667,84.0,0.1343,17,104,121,Terlalu Lembab,weekdays
2012-09-03,Fall,2012,Sep,23,Holiday,Monday,Misty,0.7,0.6667,84.0,0.2537,12,58,70,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,0,No Holiday,Tuesday,Misty,0.7,0.6667,84.0,0.2537,10,19,29,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,1,No Holiday,Tuesday,Clear,0.68,0.6364,82.0,0.1343,15,9,24,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,2,No Holiday,Tuesday,Clear,0.68,0.6364,82.0,0.1343,1,4,5,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,3,No Holiday,Tuesday,Misty,0.66,0.5909,89.0,0.0896,1,9,10,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,4,No Holiday,Tuesday,Misty,0.66,0.5909,89.0,0.0,0,8,8,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,5,No Holiday,Tuesday,Misty,0.66,0.5909,89.0,0.0,1,37,38,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,6,No Holiday,Tuesday,Misty,0.68,0.6364,89.0,0.1045,7,165,172,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,7,No Holiday,Tuesday,Misty,0.68,0.6364,89.0,0.1045,13,480,493,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,8,No Holiday,Tuesday,Clear,0.7,0.6667,84.0,0.1642,15,617,632,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,9,No Holiday,Tuesday,Misty,0.72,0.697,79.0,0.2239,30,293,323,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,10,No Holiday,Tuesday,Misty,0.72,0.697,74.0,0.2537,42,130,172,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,11,No Holiday,Tuesday,Misty,0.74,0.697,70.0,0.2836,39,159,198,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,12,No Holiday,Tuesday,Clear,0.76,0.7273,70.0,0.2836,54,233,287,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,13,No Holiday,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.4478,72,203,275,Ideal,weekdays
2012-09-04,Fall,2012,Sep,14,No Holiday,Tuesday,Clear,0.8,0.7576,55.00000000000001,0.4179,72,202,274,Ideal,weekdays
2012-09-04,Fall,2012,Sep,15,No Holiday,Tuesday,Clear,0.8,0.7727,59.0,0.4627,68,224,292,Ideal,weekdays
2012-09-04,Fall,2012,Sep,16,No Holiday,Tuesday,Clear,0.76,0.7273,70.0,0.4179,61,397,458,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,17,No Holiday,Tuesday,Clear,0.76,0.7273,70.0,0.3582,110,746,856,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,18,No Holiday,Tuesday,Clear,0.76,0.7424,75.0,0.2239,94,745,839,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,19,No Holiday,Tuesday,Clear,0.76,0.7273,70.0,0.2239,50,502,552,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,20,No Holiday,Tuesday,Clear,0.74,0.697,70.0,0.2537,47,338,385,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,21,No Holiday,Tuesday,Clear,0.74,0.7121,74.0,0.2537,28,240,268,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,22,No Holiday,Tuesday,Clear,0.74,0.697,70.0,0.2836,25,154,179,Terlalu Lembab,weekdays
2012-09-04,Fall,2012,Sep,23,No Holiday,Tuesday,Clear,0.72,0.697,74.0,0.2985,12,83,95,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,0,No Holiday,Wednesday,Clear,0.72,0.697,74.0,0.2537,10,27,37,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,1,No Holiday,Wednesday,Clear,0.7,0.6667,84.0,0.194,2,11,13,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,2,No Holiday,Wednesday,Clear,0.7,0.6667,84.0,0.194,0,9,9,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,3,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.2836,0,4,4,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,4,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.2836,2,3,5,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,5,No Holiday,Wednesday,Misty,0.7,0.6667,79.0,0.2985,1,39,40,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,6,No Holiday,Wednesday,Clear,0.7,0.6667,79.0,0.2836,7,203,210,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,7,No Holiday,Wednesday,Misty,0.7,0.6667,79.0,0.2537,11,489,500,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,8,No Holiday,Wednesday,Clear,0.72,0.697,74.0,0.194,33,692,725,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,9,No Holiday,Wednesday,Clear,0.74,0.697,70.0,0.2537,27,263,290,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,10,No Holiday,Wednesday,Misty,0.76,0.7273,70.0,0.1642,54,181,235,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,11,No Holiday,Wednesday,Misty,0.78,0.7424,62.0,0.1642,61,156,217,Ideal,weekdays
2012-09-05,Fall,2012,Sep,12,No Holiday,Wednesday,Clear,0.78,0.7727,70.0,0.1045,49,217,266,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,13,No Holiday,Wednesday,Clear,0.8,0.7879,63.0,0.1642,50,184,234,Ideal,weekdays
2012-09-05,Fall,2012,Sep,14,No Holiday,Wednesday,Clear,0.82,0.7879,56.00000000000001,0.1045,34,177,211,Ideal,weekdays
2012-09-05,Fall,2012,Sep,15,No Holiday,Wednesday,Clear,0.78,0.7727,70.0,0.194,41,204,245,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,16,No Holiday,Wednesday,Clear,0.76,0.7273,70.0,0.2537,86,344,430,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,17,No Holiday,Wednesday,Clear,0.76,0.7273,66.0,0.2537,83,780,863,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,18,No Holiday,Wednesday,Clear,0.76,0.7424,75.0,0.194,82,757,839,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,19,No Holiday,Wednesday,Clear,0.74,0.697,70.0,0.1642,64,598,662,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,20,No Holiday,Wednesday,Clear,0.72,0.7121,84.0,0.1642,55,357,412,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,21,No Holiday,Wednesday,Clear,0.72,0.697,79.0,0.0,18,278,296,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,22,No Holiday,Wednesday,Clear,0.72,0.697,79.0,0.0,38,181,219,Terlalu Lembab,weekdays
2012-09-05,Fall,2012,Sep,23,No Holiday,Wednesday,Clear,0.7,0.6667,84.0,0.0896,24,126,150,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,0,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.0896,30,35,65,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,1,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.0,2,16,18,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,2,No Holiday,Thursday,Clear,0.72,0.697,79.0,0.0,1,7,8,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,3,No Holiday,Thursday,Clear,0.7,0.6667,84.0,0.1045,0,9,9,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,4,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.0896,0,8,8,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,5,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.194,3,35,38,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,6,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.0896,11,189,200,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,7,No Holiday,Thursday,Misty,0.7,0.6667,84.0,0.1045,21,461,482,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,8,No Holiday,Thursday,Light_rainsnow,0.7,0.6667,79.0,0.0,24,622,646,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,9,No Holiday,Thursday,Light_rainsnow,0.66,0.5909,94.0,0.1343,8,115,123,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,10,No Holiday,Thursday,Light_rainsnow,0.66,0.5909,94.0,0.1343,9,40,49,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,11,No Holiday,Thursday,Light_rainsnow,0.7,0.6667,84.0,0.1642,10,52,62,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,12,No Holiday,Thursday,Misty,0.72,0.697,79.0,0.2239,11,126,137,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,13,No Holiday,Thursday,Misty,0.72,0.697,79.0,0.1045,39,152,191,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,14,No Holiday,Thursday,Clear,0.74,0.7121,74.0,0.0896,38,178,216,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,15,No Holiday,Thursday,Clear,0.74,0.697,66.0,0.194,42,228,270,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,16,No Holiday,Thursday,Clear,0.74,0.697,70.0,0.2239,42,374,416,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,17,No Holiday,Thursday,Clear,0.74,0.697,70.0,0.2537,67,741,808,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,18,No Holiday,Thursday,Clear,0.72,0.6818,70.0,0.2537,74,761,835,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,19,No Holiday,Thursday,Clear,0.68,0.6364,74.0,0.2537,54,504,558,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,20,No Holiday,Thursday,Clear,0.66,0.6061,78.0,0.2239,50,356,406,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,21,No Holiday,Thursday,Clear,0.64,0.5758,89.0,0.1642,32,240,272,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,22,No Holiday,Thursday,Clear,0.64,0.5758,89.0,0.1642,24,193,217,Terlalu Lembab,weekdays
2012-09-06,Fall,2012,Sep,23,No Holiday,Thursday,Clear,0.64,0.5758,89.0,0.1642,19,150,169,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,0,No Holiday,Friday,Clear,0.64,0.5758,89.0,0.1343,17,79,96,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,1,No Holiday,Friday,Clear,0.62,0.5606,88.0,0.1045,10,19,29,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,2,No Holiday,Friday,Clear,0.62,0.5758,83.0,0.0896,1,10,11,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,3,No Holiday,Friday,Clear,0.62,0.5758,83.0,0.0896,0,9,9,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,4,No Holiday,Friday,Clear,0.62,0.5606,88.0,0.0,1,7,8,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,5,No Holiday,Friday,Clear,0.62,0.5606,88.0,0.0,1,39,40,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,6,No Holiday,Friday,Clear,0.62,0.5606,88.0,0.1045,5,135,140,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,7,No Holiday,Friday,Clear,0.64,0.5758,89.0,0.1045,21,465,486,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,8,No Holiday,Friday,Clear,0.66,0.6061,83.0,0.1045,29,690,719,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,9,No Holiday,Friday,Clear,0.7,0.6667,79.0,0.1343,33,311,344,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,10,No Holiday,Friday,Clear,0.72,0.697,74.0,0.1343,53,171,224,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,11,No Holiday,Friday,Clear,0.76,0.7121,62.0,0.1343,81,215,296,Ideal,weekdays
2012-09-07,Fall,2012,Sep,12,No Holiday,Friday,Clear,0.78,0.7424,59.0,0.1642,76,247,323,Ideal,weekdays
2012-09-07,Fall,2012,Sep,13,No Holiday,Friday,Clear,0.8,0.7727,59.0,0.2537,71,283,354,Ideal,weekdays
2012-09-07,Fall,2012,Sep,14,No Holiday,Friday,Clear,0.8,0.7727,59.0,0.2537,66,187,253,Ideal,weekdays
2012-09-07,Fall,2012,Sep,15,No Holiday,Friday,Clear,0.8,0.7576,55.00000000000001,0.2537,66,265,331,Ideal,weekdays
2012-09-07,Fall,2012,Sep,16,No Holiday,Friday,Clear,0.8,0.7576,55.00000000000001,0.2836,75,395,470,Ideal,weekdays
2012-09-07,Fall,2012,Sep,17,No Holiday,Friday,Clear,0.78,0.7424,59.0,0.3284,88,684,772,Ideal,weekdays
2012-09-07,Fall,2012,Sep,18,No Holiday,Friday,Clear,0.76,0.7121,62.0,0.2985,95,697,792,Ideal,weekdays
2012-09-07,Fall,2012,Sep,19,No Holiday,Friday,Clear,0.74,0.6818,62.0,0.2836,70,498,568,Ideal,weekdays
2012-09-07,Fall,2012,Sep,20,No Holiday,Friday,Clear,0.72,0.6818,66.0,0.2239,51,340,391,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,21,No Holiday,Friday,Clear,0.7,0.6667,74.0,0.1642,55,246,301,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,22,No Holiday,Friday,Clear,0.7,0.6667,74.0,0.2239,52,247,299,Terlalu Lembab,weekdays
2012-09-07,Fall,2012,Sep,23,No Holiday,Friday,Clear,0.66,0.5909,89.0,0.2537,28,220,248,Terlalu Lembab,weekdays
2012-09-08,Fall,2012,Sep,0,No Holiday,Saturday,Clear,0.66,0.5909,89.0,0.2537,20,130,150,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,1,No Holiday,Saturday,Misty,0.66,0.5909,89.0,0.2836,10,107,117,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,2,No Holiday,Saturday,Clear,0.66,0.5909,89.0,0.3284,9,68,77,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,3,No Holiday,Saturday,Misty,0.66,0.5909,89.0,0.2239,3,40,43,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,4,No Holiday,Saturday,Misty,0.66,0.5909,94.0,0.2239,3,8,11,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,5,No Holiday,Saturday,Misty,0.66,0.5909,94.0,0.2537,2,13,15,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,6,No Holiday,Saturday,Misty,0.66,0.5909,89.0,0.2836,8,26,34,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,7,No Holiday,Saturday,Clear,0.66,0.5909,89.0,0.2836,11,71,82,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,8,No Holiday,Saturday,Clear,0.7,0.6667,79.0,0.3284,33,197,230,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,9,No Holiday,Saturday,Clear,0.7,0.6667,74.0,0.3881,87,261,348,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,10,No Holiday,Saturday,Clear,0.74,0.697,70.0,0.3881,100,322,422,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,11,No Holiday,Saturday,Clear,0.76,0.7121,62.0,0.4478,173,405,578,Ideal,weekend
2012-09-08,Fall,2012,Sep,12,No Holiday,Saturday,Clear,0.8,0.7576,55.00000000000001,0.4925,220,474,694,Ideal,weekend
2012-09-08,Fall,2012,Sep,13,No Holiday,Saturday,Clear,0.82,0.7727,52.0,0.5224,233,435,668,Ideal,weekend
2012-09-08,Fall,2012,Sep,14,No Holiday,Saturday,Clear,0.82,0.7727,52.0,0.4478,260,366,626,Ideal,weekend
2012-09-08,Fall,2012,Sep,15,No Holiday,Saturday,Light_rainsnow,0.56,0.5303,88.0,0.2537,175,337,512,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,16,No Holiday,Saturday,Light_rainsnow,0.56,0.5303,88.0,0.194,19,95,114,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,17,No Holiday,Saturday,Light_rainsnow,0.58,0.5455,83.0,0.194,52,119,171,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,18,No Holiday,Saturday,Light_rainsnow,0.58,0.5455,83.0,0.1343,27,140,167,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,19,No Holiday,Saturday,Light_rainsnow,0.58,0.5455,88.0,0.1045,28,187,215,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,20,No Holiday,Saturday,Misty,0.58,0.5455,88.0,0.0896,28,166,194,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,21,No Holiday,Saturday,Misty,0.6,0.5606,83.0,0.1642,26,155,181,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,22,No Holiday,Saturday,Misty,0.58,0.5455,78.0,0.2985,18,176,194,Terlalu Lembab,weekend
2012-09-08,Fall,2012,Sep,23,No Holiday,Saturday,Misty,0.58,0.5455,73.0,0.1642,12,121,133,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,0,No Holiday,Sunday,Misty,0.56,0.5303,73.0,0.194,18,106,124,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,1,No Holiday,Sunday,Clear,0.56,0.5303,73.0,0.2239,20,104,124,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,2,No Holiday,Sunday,Clear,0.54,0.5152,77.0,0.2836,15,81,96,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,3,No Holiday,Sunday,Clear,0.54,0.5152,73.0,0.2239,14,32,46,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,4,No Holiday,Sunday,Clear,0.52,0.5,77.0,0.2537,12,16,28,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,5,No Holiday,Sunday,Clear,0.52,0.5,77.0,0.194,16,39,55,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,6,No Holiday,Sunday,Clear,0.52,0.5,77.0,0.194,11,24,35,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,7,No Holiday,Sunday,Clear,0.54,0.5152,73.0,0.1642,20,50,70,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,8,No Holiday,Sunday,Clear,0.58,0.5455,68.0,0.2239,27,143,170,Terlalu Lembab,weekend
2012-09-09,Fall,2012,Sep,9,No Holiday,Sunday,Clear,0.62,0.6061,61.0,0.2537,85,214,299,Ideal,weekend
2012-09-09,Fall,2012,Sep,10,No Holiday,Sunday,Clear,0.64,0.6212,56.99999999999999,0.2985,172,323,495,Ideal,weekend
2012-09-09,Fall,2012,Sep,11,No Holiday,Sunday,Clear,0.66,0.6212,47.0,0.2537,194,391,585,Ideal,weekend
2012-09-09,Fall,2012,Sep,12,No Holiday,Sunday,Clear,0.66,0.6212,47.0,0.0,247,510,757,Ideal,weekend
2012-09-09,Fall,2012,Sep,13,No Holiday,Sunday,Clear,0.68,0.6364,39.0,0.0,238,491,729,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,14,No Holiday,Sunday,Clear,0.72,0.6515,30.0,0.2836,232,415,647,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,15,No Holiday,Sunday,Clear,0.72,0.6515,32.0,0.2537,284,412,696,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,16,No Holiday,Sunday,Clear,0.68,0.6364,36.0,0.2836,228,473,701,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,17,No Holiday,Sunday,Clear,0.7,0.6364,37.0,0.2537,213,458,671,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,18,No Holiday,Sunday,Clear,0.66,0.6212,36.0,0.2537,156,404,560,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,19,No Holiday,Sunday,Clear,0.66,0.6212,36.0,0.2537,134,362,496,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,20,No Holiday,Sunday,Clear,0.62,0.6212,41.0,0.2836,91,265,356,Terlalu kering,weekend
2012-09-09,Fall,2012,Sep,21,No Holiday,Sunday,Clear,0.6,0.6212,46.0,0.2239,57,149,206,Ideal,weekend
2012-09-09,Fall,2012,Sep,22,No Holiday,Sunday,Clear,0.58,0.5455,49.0,0.2537,64,125,189,Ideal,weekend
2012-09-09,Fall,2012,Sep,23,No Holiday,Sunday,Clear,0.56,0.5303,52.0,0.2836,22,70,92,Ideal,weekend
2012-09-10,Fall,2012,Sep,0,No Holiday,Monday,Clear,0.56,0.5303,52.0,0.2836,6,35,41,Ideal,weekdays
2012-09-10,Fall,2012,Sep,1,No Holiday,Monday,Clear,0.54,0.5152,60.0,0.194,7,11,18,Ideal,weekdays
2012-09-10,Fall,2012,Sep,2,No Holiday,Monday,Clear,0.54,0.5152,60.0,0.3582,11,6,17,Ideal,weekdays
2012-09-10,Fall,2012,Sep,3,No Holiday,Monday,Clear,0.52,0.5,68.0,0.2836,5,7,12,Terlalu Lembab,weekdays
2012-09-10,Fall,2012,Sep,4,No Holiday,Monday,Clear,0.52,0.5,68.0,0.2836,1,4,5,Terlalu Lembab,weekdays
2012-09-10,Fall,2012,Sep,5,No Holiday,Monday,Clear,0.5,0.4848,72.0,0.2537,4,36,40,Terlalu Lembab,weekdays
2012-09-10,Fall,2012,Sep,6,No Holiday,Monday,Clear,0.5,0.4848,72.0,0.1343,8,172,180,Terlalu Lembab,weekdays
2012-09-10,Fall,2012,Sep,7,No Holiday,Monday,Clear,0.52,0.5,68.0,0.2239,20,427,447,Terlalu Lembab,weekdays
2012-09-10,Fall,2012,Sep,8,No Holiday,Monday,Clear,0.56,0.5303,60.0,0.2836,33,697,730,Ideal,weekdays
2012-09-10,Fall,2012,Sep,9,No Holiday,Monday,Clear,0.6,0.6212,53.0,0.2985,40,321,361,Ideal,weekdays
2012-09-10,Fall,2012,Sep,10,No Holiday,Monday,Clear,0.62,0.6212,50.0,0.2836,42,168,210,Ideal,weekdays
2012-09-10,Fall,2012,Sep,11,No Holiday,Monday,Clear,0.62,0.6212,43.0,0.2985,69,167,236,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,12,No Holiday,Monday,Clear,0.64,0.6212,44.0,0.3881,76,256,332,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,13,No Holiday,Monday,Clear,0.64,0.6212,38.0,0.2239,72,251,323,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,14,No Holiday,Monday,Clear,0.66,0.6212,36.0,0.2836,107,233,340,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,15,No Holiday,Monday,Clear,0.66,0.6212,31.0,0.3881,115,231,346,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,16,No Holiday,Monday,Clear,0.66,0.6212,34.0,0.3284,108,380,488,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,17,No Holiday,Monday,Clear,0.66,0.6212,34.0,0.3284,127,744,871,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,18,No Holiday,Monday,Clear,0.62,0.6212,35.0,0.2985,111,857,968,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,19,No Holiday,Monday,Clear,0.62,0.6212,38.0,0.2985,71,562,633,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,20,No Holiday,Monday,Clear,0.6,0.6212,40.0,0.194,34,356,390,Terlalu kering,weekdays
2012-09-10,Fall,2012,Sep,21,No Holiday,Monday,Clear,0.56,0.5303,49.0,0.1642,29,256,285,Ideal,weekdays
2012-09-10,Fall,2012,Sep,22,No Holiday,Monday,Clear,0.54,0.5152,52.0,0.1343,15,144,159,Ideal,weekdays
2012-09-10,Fall,2012,Sep,23,No Holiday,Monday,Clear,0.54,0.5152,52.0,0.0,7,86,93,Ideal,weekdays
2012-09-11,Fall,2012,Sep,0,No Holiday,Tuesday,Clear,0.52,0.5,59.0,0.1045,5,27,32,Ideal,weekdays
2012-09-11,Fall,2012,Sep,1,No Holiday,Tuesday,Clear,0.5,0.4848,63.0,0.0,0,10,10,Ideal,weekdays
2012-09-11,Fall,2012,Sep,2,No Holiday,Tuesday,Clear,0.48,0.4697,77.0,0.1642,1,5,6,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,3,No Holiday,Tuesday,Clear,0.48,0.4697,67.0,0.1343,1,7,8,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,4,No Holiday,Tuesday,Clear,0.48,0.4697,72.0,0.1045,1,8,9,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,5,No Holiday,Tuesday,Clear,0.46,0.4545,72.0,0.0896,3,41,44,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,6,No Holiday,Tuesday,Clear,0.46,0.4545,77.0,0.1045,11,200,211,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,7,No Holiday,Tuesday,Clear,0.5,0.4848,72.0,0.1045,24,572,596,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,8,No Holiday,Tuesday,Clear,0.54,0.5152,68.0,0.0896,48,702,750,Terlalu Lembab,weekdays
2012-09-11,Fall,2012,Sep,9,No Holiday,Tuesday,Clear,0.6,0.6212,49.0,0.0,35,323,358,Ideal,weekdays
2012-09-11,Fall,2012,Sep,10,No Holiday,Tuesday,Clear,0.62,0.6212,38.0,0.0,54,142,196,Terlalu kering,weekdays
2012-09-11,Fall,2012,Sep,11,No Holiday,Tuesday,Clear,0.64,0.6212,33.0,0.0896,60,187,247,Terlalu kering,weekdays
2012-09-11,Fall,2012,Sep,12,No Holiday,Tuesday,Clear,0.64,0.6212,33.0,0.0,62,254,316,Terlalu kering,weekdays
2012-09-11,Fall,2012,Sep,13,No Holiday,Tuesday,Clear,0.66,0.6212,28.999999999999996,0.0896,72,256,328,Terlalu kering,weekdays
